PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,JUMLAH_KELUARGA,JUMLAH_SASARAN,JUMLAH_KRS,PENERIMA_BAAS,PENERIMA_BANTUAN_PANGAN,JUMLAH_BALITA_STUNTING,SUMBER_AIR_MINUM,SANITASI,TERLALU_MUDA,TERLALU_TUA,TERLALU_DEKAT,TERLALU_BANYAK,KB_MODERN,CATIN_SASARAN,CATIN_TERDAMPINGI,CATIN_TIDAK_TERDAMPINGI,CATIN_BERESIKO,BUMIL_SASARAN,BUMIL_TERDAMPINGI,BUMIL_TIDAK_TERDAMPINGI,BUMIL_BERESIKO,PASCASALIN_SASARAN,PASCASALIN_TERDAMPINGI,PASCASALIN_TIDAK_TERDAMPINGI,PASCASALIN_BERESIKO,BADUTA_SASARAN,BADUTA_TERDAMPINGI,BADUTA_TIDAK_TERDAMPINGI,BADUTA_BERESIKO,BULAN,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,SIPAKAINGA,203,135,36,,,,13,6,0,28,1,43,54,1,0,1,0,3,0,3,0,3,0,3,0,4,0,4,0,JUNI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TAMMARUNANG,620,456,185,,,,72,49,4,118,4,175,204,3,0,3,0,28,0,28,0,27,0,27,0,64,0,64,0,JUNI,
SULAWESI BARAT,PASANGKAYU,DURIPOKU,TARANGGI,231,166,84,,,,13,51,0,42,2,72,59,1,0,1,0,11,0,11,0,11,0,11,0,0,0,0,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAJAWALI,276,169,5,,,,0,0,3,30,1,50,24,1,0,1,0,8,0,8,0,8,0,8,0,32,5,27,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BAMBAKORO,306,222,119,,,,12,81,5,42,3,93,83,1,0,1,0,11,0,11,0,11,0,11,0,48,0,48,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,BATU MATORU,239,181,51,,,,0,6,3,31,5,71,85,1,0,1,0,6,0,6,0,6,0,6,0,36,0,36,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KENANGAN,129,79,21,,,,1,2,0,16,1,36,33,1,0,1,0,6,0,6,0,6,0,6,0,0,0,0,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,KULU,205,136,41,,,,0,16,4,38,3,61,43,1,0,1,0,12,0,12,0,12,0,12,0,33,0,33,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,PARABU,284,202,30,,,,0,3,2,45,2,72,72,1,0,1,0,9,0,9,0,9,0,9,0,33,0,33,0,JUNI,
SULAWESI BARAT,PASANGKAYU,LARIANG,SINGGANI,384,264,58,,,,13,15,4,77,2,106,89,2,0,2,0,13,0,13,0,13,0,13,0,41,0,41,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,AKO,838,594,291,,,,35,235,14,144,2,189,208,4,0,4,0,21,0,21,0,20,0,20,0,57,0,57,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,GUNUNG SARI,757,591,214,,,,77,88,7,159,1,231,195,3,0,3,0,37,0,37,0,36,0,36,0,1,0,1,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,KARYA BERSAMA,565,449,174,,,,2,144,10,95,9,170,101,2,0,2,0,40,2,38,2,39,0,39,0,82,0,82,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,MARTAJAYA,463,288,45,,,,1,4,2,64,0,86,102,2,3,-1,3,7,0,7,0,7,0,7,0,16,3,13,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PAKAVA,651,463,231,,,,92,182,10,102,7,146,172,2,0,2,0,23,0,23,0,22,0,22,0,59,0,59,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PASANGKAYU,PASANGKAYU,2960,2164,678,,,,0,212,11,642,31,796,1005,19,0,19,0,34,0,34,0,33,0,33,0,109,0,109,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,BATU OGE,292,196,71,,,,8,46,2,47,3,59,61,0,0,0,0,9,0,9,0,9,0,9,0,17,0,17,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MALEI,489,323,66,,,,2,35,4,78,5,95,74,2,0,2,0,13,0,13,0,13,0,13,0,50,0,50,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,MARTASARI,728,537,137,,,,31,73,6,142,4,165,180,0,0,0,0,22,0,22,0,21,0,21,0,20,0,20,0,JUNI,
SULAWESI BARAT,PASANGKAYU,PEDONGGA,PEDANDA,391,259,63,,,,1,37,3,48,2,52,61,6,0,6,0,10,0,10,0,10,0,10,0,37,0,37,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARJO,LETAWA,521,359,122,,,,17,60,10,88,9,138,109,1,0,1,0,29,0,29,0,28,0,28,0,55,0,55,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARJO,MAPONU,347,235,100,,,,48,59,3,51,6,75,68,3,0,3,0,12,0,12,0,12,0,12,0,38,0,38,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARJO,SARJO,619,428,155,,,,8,93,2,119,9,198,162,2,0,2,0,24,0,24,0,23,0,23,0,33,0,33,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARJO,SARUDE,590,365,183,,,,76,79,0,89,7,163,128,2,0,2,0,17,0,17,0,17,0,17,0,39,0,39,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARUDU,BULU MARIO,973,701,221,,,,107,18,9,143,9,222,314,4,0,4,0,31,7,24,0,30,0,30,0,113,0,113,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARUDU,DODA,633,442,91,,,,0,23,11,102,6,167,148,3,0,3,0,14,0,14,0,14,0,14,0,67,0,67,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARUDU,KUMASARI,482,353,61,,,,1,3,2,109,0,112,120,2,0,2,0,17,0,17,0,17,0,17,0,0,0,0,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARUDU,PATIKA,150,109,77,,,,39,31,0,29,1,66,46,1,0,1,0,2,0,2,0,2,0,2,0,0,0,0,0,JUNI,
SULAWESI BARAT,PASANGKAYU,SARUDU,SARUDU,1295,927,320,,,,54,64,11,233,16,356,466,6,0,6,0,34,1,33,1,33,0,33,0,127,0,127,0,JUNI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,JENGENG RAYA,616,432,105,,,,1,30,8,90,3,136,206,2,0,2,0,16,0,16,0,16,0,16,0,71,1,70,0,JUNI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,LARIANG,1022,741,165,,,,7,86,10,167,11,222,242,4,2,2,2,21,0,21,0,20,0,20,0,87,1,86,0,JUNI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,MAKMUR JAYA,1122,909,196,,,,29,34,16,203,10,269,373,4,0,4,0,53,0,53,0,51,0,51,0,157,0,157,0,JUNI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,PAJALELE,769,568,73,,,,11,12,7,129,14,173,147,3,0,3,0,13,0,13,0,13,0,13,0,62,0,62,0,JUNI,
SULAWESI BARAT,PASANGKAYU,TIKKE RAYA,TIKKE,874,580,135,,,,7,27,15,121,7,214,247,0,1,-1,1,31,0,31,0,30,0,30,0,23,4,19,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,ALU,449,255,143,,,,55,43,0,64,10,125,145,1,0,1,0,15,1,14,1,15,0,15,0,19,1,18,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,KALUMAMMANG,378,200,79,,,,68,19,7,38,2,103,67,1,0,1,0,11,0,11,0,11,0,11,0,37,0,37,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,MOMBI,708,327,122,,,,43,52,10,67,6,132,146,2,0,2,0,21,0,21,0,20,0,20,0,63,0,63,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,PAO-PAO,660,395,243,,,,100,127,7,90,10,157,242,2,0,2,0,11,0,11,0,11,0,11,0,67,0,67,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,PETOOSANG,450,231,159,,,,133,36,8,54,5,98,118,2,0,2,0,11,0,11,0,11,0,11,0,57,0,57,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,PUPPU URING,474,317,100,,,,29,26,16,53,5,156,119,2,6,-4,6,16,0,16,0,16,0,16,0,67,0,67,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,SARAGIAN,445,244,137,,,,61,43,9,59,2,108,138,2,0,2,0,17,0,17,0,17,0,17,0,48,0,48,0,JUNI,
SULAWESI BARAT,POLEWALI,ALLU,SAYOANG,184,96,20,,,,1,1,4,22,1,38,43,1,0,1,0,6,2,4,2,6,0,6,0,27,3,24,3,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,ANREAPI,375,233,66,,,,38,4,2,51,1,76,63,2,0,2,0,13,0,13,0,13,0,13,0,55,0,55,0,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,DUAMPANUA,814,517,64,,,,3,4,5,117,7,199,154,3,1,2,1,19,0,19,0,18,0,18,0,90,0,90,0,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,KELAPA DUA,658,397,87,,,,16,38,7,93,3,141,89,2,2,0,2,12,0,12,0,12,0,12,0,64,2,62,2,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,KUNYI,508,306,181,,,,147,168,7,76,0,107,87,2,2,0,2,10,0,10,0,10,0,10,0,45,0,45,0,JUNI,
SULAWESI BARAT,POLEWALI,ANREAPI,PAPPANDANGAN,498,308,95,,,,47,37,3,64,1,87,72,1,1,0,1,21,0,21,0,20,0,20,0,45,0,45,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALA,1462,857,366,,,,107,105,38,171,19,264,476,4,3,1,3,54,0,54,0,52,0,52,0,179,0,179,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,BALANIPA,876,472,272,,,,31,163,15,94,7,195,272,3,1,2,1,29,0,29,0,28,0,28,0,68,5,63,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,GALUNG TULUK,968,565,350,,,,148,117,8,111,10,240,302,3,2,1,2,30,0,30,0,29,0,29,0,110,7,103,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,LAMBANAN,176,74,39,,,,4,10,0,17,1,30,55,1,3,-2,3,2,0,2,0,2,0,2,0,16,0,16,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,LEGO,341,186,142,,,,101,58,7,38,3,79,82,1,0,1,0,14,0,14,0,14,0,14,0,24,0,24,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,MOSSO,232,123,42,,,,1,19,1,20,0,37,47,1,0,1,0,9,0,9,0,9,0,9,0,15,0,15,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,PALLIS,176,83,61,,,,29,13,1,30,1,45,65,1,0,1,0,4,0,4,0,4,0,4,0,0,0,0,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,PAMBUSUANG,1664,874,331,,,,87,80,19,172,19,319,415,5,3,2,3,81,0,81,0,79,0,79,0,199,0,199,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,SABANG SUBIK,835,416,190,,,,16,46,4,95,14,205,243,3,0,3,0,23,0,23,0,22,0,22,0,53,0,53,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMANGGALLE,659,373,174,,,,16,71,8,78,13,142,218,2,0,2,0,26,0,26,0,25,0,25,0,68,0,68,0,JUNI,
SULAWESI BARAT,POLEWALI,BALANIPA,TAMMAJARRA,502,299,126,,,,10,35,12,57,6,118,144,2,0,2,0,24,0,24,0,23,0,23,0,79,0,79,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,AMASSANGAN,917,576,324,,,,160,110,3,128,5,272,278,4,0,4,0,27,0,27,0,26,0,26,0,74,1,73,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,AMOLA,477,300,73,,,,5,9,1,68,1,93,148,2,0,2,0,7,0,7,0,7,0,7,0,33,0,33,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,BATETANGNGA,1452,902,468,,,,214,124,6,216,6,366,517,6,0,6,0,7,0,7,0,7,0,7,0,50,0,50,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,KALEOK,364,245,55,,,,12,9,2,73,1,100,91,1,0,1,0,8,0,8,0,8,0,8,0,21,0,21,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,KUAJANG,743,489,170,,,,8,69,5,112,12,229,215,4,2,2,2,28,0,28,0,27,0,27,0,53,0,53,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,MAMMI,500,363,120,,,,15,88,5,77,9,128,109,2,1,1,1,11,0,11,0,11,0,11,0,84,0,84,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,MIRRING,890,540,181,,,,7,23,8,129,2,200,328,4,0,4,0,9,0,9,0,9,0,9,0,56,0,56,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,PAKU,757,380,230,,,,16,127,1,89,1,155,255,3,2,1,2,6,1,5,0,6,0,6,0,26,0,26,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,REA,863,476,236,,,,13,163,2,98,4,187,254,3,4,-1,4,19,0,19,0,18,0,18,0,56,0,56,0,JUNI,
SULAWESI BARAT,POLEWALI,BINUANG,TONYAMAN,1432,861,299,,,,11,190,19,199,13,303,317,6,0,6,0,35,0,35,0,34,0,34,0,142,0,142,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,BULO,248,156,47,,,,1,17,3,32,1,45,56,1,0,1,0,6,0,6,0,6,0,6,0,30,0,30,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,DAALA TIMUR,242,180,29,,,,0,11,11,32,0,78,36,1,0,1,0,6,0,6,0,6,0,6,0,18,0,18,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,IHING,259,198,60,,,,2,15,9,36,2,69,94,1,0,1,0,4,0,4,0,4,0,4,0,23,0,23,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,KAROMBANG,328,225,127,,,,2,102,11,53,4,77,84,1,0,1,0,12,0,12,0,12,0,12,0,39,0,39,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,LENGGO,129,86,76,,,,45,47,0,16,1,37,45,1,0,1,0,5,0,5,0,5,0,5,0,0,0,0,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,PATAMBANUA,262,210,60,,,,31,50,13,38,3,93,23,1,0,1,0,8,0,8,0,8,0,8,0,38,0,38,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,PULLIWA,777,508,270,,,,72,178,12,124,9,131,197,2,1,1,1,27,0,27,0,26,0,26,0,79,0,79,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,SABURA,138,94,27,,,,1,8,5,19,0,39,40,0,0,0,0,6,0,6,0,6,0,6,0,2,0,2,0,JUNI,
SULAWESI BARAT,POLEWALI,BULO,SEPPORRAKI,256,158,29,,,,0,21,8,25,2,27,28,1,0,1,0,7,1,6,1,7,0,7,0,25,3,22,1,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BONDE,1284,542,254,,,,2,60,3,149,10,230,352,5,1,4,1,18,0,18,0,17,0,17,0,38,0,38,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,BOTTO,685,445,135,,,,12,19,8,100,6,173,204,3,0,3,0,23,5,18,2,22,0,22,0,47,3,44,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,GATTUNGAN,545,368,174,,,,0,105,19,83,2,107,222,2,0,2,0,21,1,20,0,20,0,20,0,52,0,52,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN,1302,734,399,,,,85,210,9,155,10,254,438,4,1,3,1,39,9,30,6,38,0,38,0,59,0,59,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KATUMBANGAN LEMO,1027,560,409,,,,46,348,4,116,12,172,362,3,0,3,0,23,3,20,1,22,0,22,0,62,0,62,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,KENJE,864,452,180,,,,17,46,10,112,10,177,248,2,0,2,0,14,0,14,0,14,0,14,0,79,0,79,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAGI-AGI,779,409,187,,,,1,101,9,104,3,169,202,3,1,2,1,18,3,15,0,17,0,17,0,28,0,28,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LALIKO,829,540,206,,,,9,81,11,111,16,230,301,4,3,1,3,42,0,42,0,41,0,41,0,138,0,138,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAMPOKO,959,597,254,,,,14,48,4,124,11,238,400,4,0,4,0,24,3,21,3,23,0,23,0,53,0,53,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,LAPEO,1004,564,323,,,,2,111,14,121,16,236,419,3,0,3,0,24,0,24,0,23,0,23,0,104,0,104,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,ONGKO,518,273,256,,,,224,124,2,54,3,92,217,2,0,2,0,5,0,5,0,5,0,5,0,32,0,32,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG,278,139,39,,,,14,15,5,23,1,32,49,1,0,1,0,7,0,7,0,7,0,7,0,30,0,30,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PADANG TIMUR,479,252,177,,,,101,37,5,61,11,116,170,2,0,2,0,12,0,12,0,12,0,12,0,45,0,45,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PANYAMPA,653,438,236,,,,2,158,16,95,16,164,256,3,1,2,1,33,0,33,0,32,0,32,0,129,0,129,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PAPPANG,642,315,98,,,,1,37,3,73,4,133,157,3,2,1,1,15,0,15,0,15,0,15,0,51,8,43,1,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,PARAPPE,997,519,229,,,,7,52,3,118,12,239,326,4,0,4,0,27,0,27,0,26,0,26,0,33,0,33,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SUMARRANG,1298,799,537,,,,226,316,23,156,14,288,526,5,0,5,0,37,0,37,0,36,0,36,0,103,0,103,0,JUNI,
SULAWESI BARAT,POLEWALI,CAMPALAGIAN,SURUANG,595,291,96,,,,0,21,5,58,9,103,180,2,0,2,0,10,0,10,0,10,0,10,0,52,0,52,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,LEMBANG LEMBANG,925,421,318,,,,282,67,1,97,7,191,144,3,4,-1,4,10,0,10,0,10,0,10,0,54,0,54,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,LIMBORO,632,269,192,,,,170,59,6,80,10,118,123,2,0,2,0,26,0,26,0,25,0,25,0,53,3,50,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,NAPO,610,305,125,,,,29,57,8,63,3,124,117,2,0,2,0,15,0,15,0,15,0,15,0,68,0,68,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,PALECE,466,220,175,,,,168,26,2,56,6,81,51,1,0,1,0,16,0,16,0,16,0,16,0,41,0,41,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,PENDULANGAN,214,121,60,,,,12,28,7,19,2,49,63,1,0,1,0,3,0,3,0,3,0,3,0,31,0,31,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,RENGGEANG,430,221,159,,,,129,21,7,50,5,80,109,1,1,0,1,8,1,7,1,8,0,8,0,52,0,52,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,SALARRI,279,172,103,,,,32,37,9,27,4,84,103,1,0,1,0,11,0,11,0,11,0,11,0,38,0,38,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,SAMASUNDU,533,237,74,,,,34,22,6,48,3,101,64,2,3,-1,1,9,0,9,0,9,0,9,0,43,0,43,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANDASURA,478,282,145,,,,36,119,6,62,5,113,78,1,0,1,0,15,1,14,0,15,0,15,0,53,0,53,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TANGAN BARU,344,160,73,,,,19,29,1,39,3,58,69,1,0,1,0,7,0,7,0,7,0,7,0,33,0,33,0,JUNI,
SULAWESI BARAT,POLEWALI,LIMBORO,TODANG TODANG,251,124,117,,,,114,9,2,26,5,49,90,1,0,1,0,5,0,5,0,5,0,5,0,27,0,27,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BARU,1147,650,282,,,,25,90,4,136,7,271,397,4,2,2,2,26,0,26,0,25,0,25,0,24,0,24,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA,943,552,360,,,,82,269,4,121,7,194,298,3,1,2,1,11,0,11,0,11,0,11,0,29,0,29,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,BATUPANGA DAALA,760,450,265,,,,113,130,5,88,7,211,177,3,0,3,0,30,0,30,0,29,0,29,0,48,0,48,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,LUYO,553,327,90,,,,22,27,8,88,4,132,98,2,0,2,0,15,0,15,0,15,0,15,0,55,0,55,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,MAMBU,683,410,167,,,,5,60,9,95,5,169,220,2,0,2,0,20,0,20,0,19,0,19,0,33,0,33,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,MAPILI BARAT,776,398,178,,,,5,62,7,83,6,199,211,3,0,3,0,38,0,38,0,37,0,37,0,62,0,62,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUCCADI,515,290,105,,,,3,29,2,56,5,138,142,2,0,2,0,10,0,10,0,10,0,10,0,12,0,12,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI,568,348,126,,,,26,56,13,79,6,118,128,2,0,2,0,22,0,22,0,21,0,21,0,68,0,68,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,PUSSUI BARAT,319,204,168,,,,88,104,2,40,4,86,110,1,0,1,0,12,0,12,0,12,0,12,0,30,0,30,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,SAMBALI WALI,721,412,224,,,,34,163,11,89,5,145,185,2,3,-1,1,25,0,25,0,24,0,24,0,48,0,48,0,JUNI,
SULAWESI BARAT,POLEWALI,LUYO,TENGGELANG,990,559,417,,,,54,315,8,147,10,248,276,4,0,4,0,22,10,12,7,21,0,21,0,52,0,52,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BEROANGIN,563,378,153,,,,61,52,7,84,7,129,154,2,0,2,0,13,0,13,0,13,0,13,0,59,0,59,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BONNE BONNE,557,298,88,,,,11,10,4,68,6,118,148,2,1,1,1,14,3,11,0,14,0,14,0,38,0,38,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BONRA,828,420,169,,,,26,27,1,106,7,190,234,3,0,3,0,23,0,23,0,22,0,22,0,34,0,34,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,BUKU,622,330,117,,,,51,38,3,70,7,148,99,2,0,2,0,6,0,6,0,6,0,6,0,30,0,30,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,KURMA,936,554,198,,,,53,31,6,122,8,229,271,3,1,2,1,10,0,10,0,10,0,10,0,23,0,23,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,LANDI KANUSUANG,921,579,334,,,,257,61,12,124,4,166,247,2,0,2,0,32,0,32,0,31,0,31,0,47,0,47,0,JUNI,
SULAWESI BARAT,POLEWALI,MAPILLI,MAPILI,523,287,157,,,,2,44,1,68,3,137,210,3,7,-4,0,9,0,9,0,9,0,9,0,3,5,-2,5,JUNI,
