PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,Nama_Sekolah,NPSN,Alamat,Status,Bentuk_Pendidikan,Latitude,Longitude,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,SD NEGERI 034 POLEWALI,40600551,Jl. Ahmad Yani No. 54,NEGERI,SD,-3.4374,119.3527,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATTE,SD NEGERI 039 MANDING,40600708,Jl. Gatot Subroto No. 3,NEGERI,SD,-3.4064,119.3027,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,SULEWATANG,SD NEGERI 042 SULEWATANG,40600715,Jl.gunung Conggo,NEGERI,SD,-3.4074,119.3457,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,WATTANG,SD NEGERI 048 MAMBULLING,40600700,Jl.gunung Mambulilling,NEGERI,SD,-3.4301,119.3432,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATTE,SD NEGERI 050 MANDING,40600728,Jl. Merak No.03,NEGERI,SD,-3.4094,119.3088,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,SD NEGERI 060 PEKKABATA,40600745,Jl. K.H. Wahid Hasyim No. 6,NEGERI,SD,-3.4119,119.3172,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,SD NEGERI 066 PEKKABATA,40600723,Jl. Mr. Muh. Yamin No. 5 Pekkabata,NEGERI,SD,-3.4146,119.3167,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,SD NEGERI 067 MALAQBI,69964908,Jl. Pameran Lingk. Batu-Batu Kel. Darma,NEGERI,SD,-3.4312215,119.3443625,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,SMP ISLAM TERPADU ANSHARUSSUNNAH,69894302,JL. MESJID JAMI POLEWALI,SWASTA,SMP,-3.4190117,119.340959,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,LANTORA,SMP NEGERI 1 POLEWALI,40600643,Jl. H. Andi Depu No. 82 Polewali,NEGERI,SMP,-3.4273,119.3371,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,SMP NEGERI 2 POLEWALI,40600679,Jl. Durian No. 7 Polewali,NEGERI,SMP,-3.4357,119.352,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,SMP NEGERI 3 POLEWALI,40600684,Jl. Mr. Muh. Yamin Pekkabata,NEGERI,SMP,-3.4134,119.316,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,SMP NEGERI 4 POLEWALI,40600689,HOS. Cokroaminoto No. 1 Pekkabata Polewali,NEGERI,SMP,-3.4111,119.318,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,TAKATIDUNG,SMP NEGERI 6 POLEWALI,40600665,Jl. Andi Latanratu,NEGERI,SMP,-3.4314,119.3289,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATTE,SMPS DDI POLEWALI,40605039,Jln Gatot Subroto Kampus Stai Ddi Polewali,SWASTA,SMP,-3.4016,119.3067,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,SMPS KARTIKA JAYA XX-5 POLEWALI,40600636,Jl. Olah Raga No. 41,SWASTA,SMP,-3.4347,119.3475,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,MIS DDI LIMBORO,60724227,LIMBORO,SWASTA,MI,-3.478545,119.005429,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,MIS DDI PALECE,60724226,Jalan Poros Alu Desa Palece,SWASTA,MI,-3.465223,119.005224,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,MIS DDI TANDASSURA,60724228,LEMBANG,SWASTA,MI,-3.47957,118.982474,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,MIS NURSALEAH NAPO-NAPO,60724229,"JL. POROS NAPO-NAPO, Desa Todang-Todang Kec.Limboro",SWASTA,MI,-3.471167,118.980425,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,MTSS DDI LEBUKANG,40605751,"LEBUKANG, DESA TANDASSURA",SWASTA,MTs,-3.45928,118.975711,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,MTSS MA`ARIF LIMBORO,40605844,JL. POROS KAMBAJAWA,SWASTA,MTs,-3.467888,119.023464,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,MTSS MA`ARIF PATU LIMBORO,40605748,"DESA TANGAN BARU, LIMBORO",SWASTA,MTs,-3.4484,118.9803,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,SD NEGERI 008 CAMBA-CAMBA,40600905,Jl.poros Alu,NEGERI,SD,-3.4888,119.0122,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,SD NEGERI 010 PALECE,40600602,Palece,NEGERI,SD,-3.4783,119.0053,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,SD NEGERI 011 TEPPO,40600579,Teppo,NEGERI,SD,-3.4666,119.011,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,SD NEGERI 017 NAPO,40600606,Pumbaliara,NEGERI,SD,-3.4806,119.0324,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,SD NEGERI 023 TODANG-TODANG,40600531,Todang-todang,NEGERI,SD,-3.4548,119.0429,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,SD NEGERI 024 TABANG LELEANG,40602477,Nipa,NEGERI,SD,-3.4402,119.0414,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,SD NEGERI 026 SAMASUNDU,40600527,Samasundu,NEGERI,SD,-3.4719,119.0216,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,RENGGEANG,SD NEGERI 027 RENGGEANG,40600528,Renggeang,NEGERI,SD,-3.4795,118.9927,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANDASURA,SD NEGERI 028 TANDASSURA,40600564,Tandassura,NEGERI,SD,-3.4588,118.9881,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,SD NEGERI 030 LEMBANG-LEMBANG,40600573,Lembang-lembang,NEGERI,SD,-3.4584,118.9978,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,SD NEGERI 031 BANU-BANUA,40600574,Banu-banua,NEGERI,SD,-3.468,119.001,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,SD NEGERI 034 NAPO,40600779,Napo,NEGERI,SD,-3.4757,119.0311,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,SD NEGERI 035 LIMBORO,40600783,Limboro,NEGERI,SD,-3.4849,119.0094,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,SD NEGERI 040 LEMBANG-LEMBANG,40600922,Sepang,NEGERI,SD,-3.4745,119.0036,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,SD NEGERI 041 TANDASSURA,40600940,Tangan Baru,NEGERI,SD,-3.4519,118.9842,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,SD NEGERI 043 KAIDA,40600944,Leleang,NEGERI,SD,-3.4427,119.0357,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,SD NEGERI 045 SALARRI,40600923,Salarri,NEGERI,SD,-3.4579,119.0215,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,SD NEGERI 051 LITAPUTE,40600965,Napo,NEGERI,SD,-3.467,119.0338,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,SD NEGERI 054 PENDULANGAN,40600971,Pendulangan,NEGERI,SD,-3.4137,119.0441,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,SD NEGERI 059 SUMAEL,40600951,Sumael,NEGERI,SD,-3.4824,119.0181,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,SD NEGERI 060 LOLLE,10200610,Lolle,NEGERI,SD,-3.4445,118.9993,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,SD NEGERI 066 MADAN,40602515,Madan,NEGERI,SD,-3.4496,119.0484,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,SD NEGERI 071 JATI,40600889,Jati,NEGERI,SD,-3.4003,119.0483,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,SMP NEGERI 3 TINAMBUNG,40600686,"Jl. Ammana Wewang, KM. 4, Palece, Limboro",NEGERI,SMP,-3.4808,119.0076,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,SMP NEGERI LIMBORO,40600671,Jln.todilaling,NEGERI,SMP,-3.4013,119.3096,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,SMP NEGERI SATAP JATI,69909540,JATI,NEGERI,SMP,-3.3999,119.0485,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,SMP NEGERI SATAPTANDASSURA,69858476,TANGAN BARU,NEGERI,SMP,-3.452,118.9842,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,SMPN SATAP PENDULANGAN,40605650,Jl. Poros Pendulangan,NEGERI,SMP,-3.4137,119.0441,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,SMPN SATAP SALARRI,69857930,SALARRI,NEGERI,SMP,-3.458,119.0208,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,MIS NUHIYAH PAMBUSUANG,60724194,JL.MAKASSAR KM.285 PAMBUSUANG,SWASTA,MI,-3.5021,119.08,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,MIS YAYASAN PERAMA OTING,60724195,"OTING, JALAN POROS LAMASARIANG PANDEWULAWANG",SWASTA,MI,-3.501288,119.057516,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,MTSS NUHIYAH PAMBUSUANG,40605829,JL. POROS MAKASSAR KM. 285 PAMBUSUANG BALANIPA POLEWALI MANDAR,SWASTA,MTs,-3.5023,119.0804,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,MTSS NURUL YUSRAH OTING,40605732,"KEL. BALANIPA, BALANIPA, POLEWALI MANDAR",SWASTA,MTs,-3.493906,119.043522,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,SD NEGERI 005 PAMBUSUANG,40600917,Bala,NEGERI,SD,-3.5046,119.0891,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,SD NEGERI 006 PAMBUSUANG,40600895,Pambusuang,NEGERI,SD,-3.5023,119.0819,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,SD NEGERI 007 SABANG SUBIK,40600903,Sabang Subik,NEGERI,SD,-3.5019,119.0723,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMANGALLE,SD NEGERI 019 BALANIPA,40600612,"Jl. Poros Majene, Desa Tammangalle Balanipa",NEGERI,SD,-3.5018,119.0482,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,SD NEGERI 020 PALLIS,40600576,Dusun Pallis,NEGERI,SD,-3.4746,119.0636,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMANGALLE,SD NEGERI 021 TAMMANGALLE,40601523,Tammangalle,NEGERI,SD,-3.5017,119.0538,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,SD NEGERI 022 LAMBANAN,40600540,Lambanan,NEGERI,SD,-3.4901,119.0769,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,SD NEGERI 025 MOSSO,40600523,Jl.pappuangan Mesa,NEGERI,SD,-3.4607,119.0561,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,SD NEGERI 032 PAMBUSUANG,40600803,Pambusuang,NEGERI,SD,-3.5023,119.0788,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMANGALLE,SD NEGERI 033 TAMMANGALLE,40600778,Tammangalle,NEGERI,SD,-3.5013,119.0576,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,SD NEGERI 042 PANGALLOANG,40600943,Pangalloang,NEGERI,SD,-3.4753,119.058,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULU,SD NEGERI 044 KAMPUNG BARU SUBIK,40602492,Galung Tulu,NEGERI,SD,-3.5013,119.067,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,SD NEGERI 046 BARU PARAPPE,40602497,Parappe,NEGERI,SD,-3.5034,119.0835,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,SD NEGERI 050 PANDEWULAWANG,40600932,Pandewulawang,NEGERI,SD,-3.48,119.0409,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,SD NEGERI 056 LAMASARIANG,40600977,Jl. Poros majene Lamasariang,NEGERI,SD,-3.5024,119.0417,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,SD NEGERI 057 LAMBEPADA,40600974,Lambepada,NEGERI,SD,-3.4862,119.0301,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,SD NEGERI 058 GALUNG LEGO,40600741,Galung Lego,NEGERI,SD,-3.4919,119.085,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,SD NEGERI 063 SAWANG,40600863,Sabang Subik,NEGERI,SD,-3.502,119.0722,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULU,SD NEGERI 064 KAMPUNG TULU,40600878,Kampung Tulu,NEGERI,SD,-3.5001,119.0682,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,SD NEGERI 065 BALA,40600880,Jl.h.saharuddin No.183,NEGERI,SD,-3.5059,119.0887,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,SD NEGERI 069 TAMMEJARRA,40600725,Tammejarra,NEGERI,SD,-3.4852,119.0319,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,SD NEGERI 070 TONDO,40605145,Jl Poros Pallis,NEGERI,SD,-3.4911,119.0586,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,SMP NEGERI 2 BALANIPA,40605035,Balanipa,NEGERI,SMP,-3.5006,119.048,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,SMP NEGERI 2 TINAMBUNG,40600680,Jl. Poros Majene - Polewali,NEGERI,SMP,-3.5028,119.083,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,MI MIFTAHUL JANNAH,70030496,"Jalan Poros Tutar ,Salujerre Desa Batupanga Daala Kecamatan luyo",SWASTA,MI,0,0,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI-WALI,MIS Al-Irsyad Bumbumbatu,69854344,Jl. Poros Pussui Barat Luyo,SWASTA,MI,-3.382097,119.339646,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,MIS AL-IRSYAD LETEANG,60724232,LETEANG DESA TENGGELANG,SWASTA,MI,-3.4105,119.1248,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,MIS DDI BARU,60724230,JL. POROS MAJENE NO. 146 DESA BARU,SWASTA,MI,-3.4394,119.1387,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,MIS Hikmat Al-Ihsan Kalimbua,69819745,Jl. Poros Tutar Lingkungan Kalimbua,SWASTA,MI,-3.298468,119.099245,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,MIS Hubbul Wathan,69819743,Jl.Poros Tutar Mambu,SWASTA,MI,-3.350068,119.107392,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,MIS YP SALUNASE,60724231,Salunase Jl. Poros Pussui Barat,SWASTA,MI,-3.363375,119.08811,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI-WALI,MTSN 2 POLEWALI MANDAR,40605845,Jln. Poros Pendulangan,NEGERI,MTs,-3.4061312,119.0817797,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,MTSS AL IRSYAD LETEANG,40605848,"LETEANG DESA TENGGELANG, LUYO",SWASTA,MTs,-3.394606,119.068828,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,MTSS AL-MUBARAK LAMBEPANDA,40605849,"DESA PUSSUI, LUYO",SWASTA,MTs,-3.315849,119.096801,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,MTsS Al-Parakkasi,69927982,Jl. Sekka-Sekka,SWASTA,MTs,-3.365,119.1335,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,MTSS DDI BARU,40605846,Jln. Majene No.146,SWASTA,MTs,-3.4197,119.1632,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,MTSS DDI PARIANGAN,40605847,JL.POROS PUSSUI,SWASTA,MTs,-3.3309,119.09,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,MTSS HIKMAT SEPANG,40605825,JL.SAMBALIWALI,SWASTA,MTs,-3.360659,119.061496,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,MTsS HUBBUL WATHAN,69788504,JL.POROS TUTAR MAMBU,SWASTA,MTs,-3.323453,119.112552,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILLI BARAT,SD NEGERI 017 BONRA,40600631,Bonra,NEGERI,SD,-3.4103,119.1655,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILLI BARAT,SD NEGERI 018 BONRA,40600608,Jl.poros Mambu,NEGERI,SD,-3.4065,119.1614,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,SD NEGERI 019 MAMBU,40600613,Mambu Timur,NEGERI,SD,-3.388,119.1509,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,SD NEGERI 020 GALUNG,40600617,Lembang Golla,NEGERI,SD,-3.366,119.1175,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,SD NEGERI 021 LENA,40600536,Lena,NEGERI,SD,-3.3652,119.1317,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,SD NEGERI 022 PALLEMBONGAN,40600541,Batupanga,NEGERI,SD,-3.3037,119.1003,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,SD NEGERI 023 KAMPUNG BARU,40600543,Tabassala,NEGERI,SD,-3.3861,119.1215,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI-WALI,SD NEGERI 024 KAROKE,40600530,Karoke,NEGERI,SD,-3.4059,119.0786,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,SD NEGERI 025 PUSSUI,40600524,Lambepanda,NEGERI,SD,-3.3684,119.0754,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,SD NEGERI 035 BARU I,40600781,Jl.poros Mambu Baru,NEGERI,SD,-3.4133,119.1646,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILLI BARAT,SD NEGERI 041 PUCCADI,40600939,Puccadi,NEGERI,SD,-3.3994,119.1608,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,SD NEGERI 044 PUKKADUNDUNG,40600948,Pukkadundung,NEGERI,SD,-3.3364,119.1211,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,SD NEGERI 046 BARU II,40600924,Baru,NEGERI,SD,-3.4176,119.1653,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,SD NEGERI 049 LENA,40600931,Lena,NEGERI,SD,-3.3654,119.1323,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,M A M B U,SD NEGERI 052 MAMBU,40600968,Jalan Poros Luyo,NEGERI,SD,-3.3817,119.1439,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,SD NEGERI 053 PARIANGAN,40600969,Pariangan,NEGERI,SD,-3.366,119.1047,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,SD NEGERI 057 SIRATUANG,40600973,Siratuang,NEGERI,SD,-3.3309,119.0902,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILLI BARAT,SD NEGERI 060 MANUMANUKANG,40600955,Jl.poros Mambu Dusun Puccadi,NEGERI,SD,-3.3921,119.1557,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,SD NEGERI 061 KAKKANGAN,40600956,Kakkangan,NEGERI,SD,-3.3843,119.105,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,SD NEGERI 062 PALLEMBONGAN,40600960,Pallembongan,NEGERI,SD,-3.3176,119.1125,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI BARAT,SD NEGERI 065 PULILALI,40600881,Pulilali,NEGERI,SD,-3.3788,119.0649,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,SD NEGERI PUNCAK LANDI BARU,70045709,DESA BARU,NEGERI,SD,0,0,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,SMP NEGERI 2 CAMPALAGIAN,40600661,Jl.poros Majene,NEGERI,SMP,-3.4176,119.1637,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,SMP NEGERI 3 CAMPALAGIAN,40600683,Jl.poros Tutar,NEGERI,SMP,-3.3313,119.1195,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,SMP NEGERI 4 LUYO,69762751,Tengelang,NEGERI,SMP,-3.3963,119.0752,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,SMP NEGERI LUYO,40602547,JL. PENDIDIKAN,NEGERI,SMP,-3.4836,119.1116,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELAN,SMP NEGERI SATU ATAP LUYO,40602552,Tabassala,NEGERI,SMP,-3.3532,119.2051,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,MIS DDI ALLU,60724191,JLN.MAKAM AMMANA PATTOLAWALI ALU DESA.ALU.KEC ALU,SWASTA,MI,-3.31135,118.964822,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,MTSS YAYASAN PERAMA TUTALLU,40605826,JL. POROS MOMBI PETOOSANG,SWASTA,MTs,-3.433,118.9888,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,SD NEGERI 001 PETOOSANG,40600864,Lingkungan Petoosang,NEGERI,SD,-3.4272,118.9915,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,SD NEGERI 003 SOSSO,40600893,Dusun Sosso,NEGERI,SD,-3.4287,118.9711,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,SD NEGERI 004 MOMBI,40600912,Dusun Mombi,NEGERI,SD,-3.4392,118.9894,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO PAO,SD NEGERI 005 PAO-PAO,40600918,Dusun Pao-pao,NEGERI,SD,-3.3969,118.9872,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPURING,SD NEGERI 006 PUPPURING,40600897,Dusun Puppuuring,NEGERI,SD,-3.41126,118.932153,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,SD NEGERI 014 PETOOSANG,69949594,Petoosang,NEGERI,SD,-3.4282,118.9925,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,SD NEGERI 017 BUNG,40600619,Dusun Bung,NEGERI,SD,-3.425,118.9418,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,SD NEGERI 018 BALA,69947847,Jalan Poros Bala-Sayoang Dusun Tangnga,NEGERI,SD,-3.4337,118.9949,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,SD NEGERI 019 PAROPO,40600615,Dusun Mombi,NEGERI,SD,-3.392885,118.988838,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO PAO,SD NEGERI 020 PUSU,40600533,Dusun Pusu,NEGERI,SD,-3.341,118.9689,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,SD NEGERI 023 SAYOANG,40600532,SAYOANG,NEGERI,SD,-3.4309,119.0181,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO PAO,SD NEGERI 027 RATTEMATAMA,40600794,Dusun Rattematama,NEGERI,SD,-3.3926,118.9889,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO PAO,SD NEGERI 030 TANASE,46800798,DUSUN TOLEDANG,NEGERI,SD,-3.4039,118.9544,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,SD NEGERI 031 SUMARRANG,40600560,Kalumammang,NEGERI,SD,-3.4112,118.932,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,SD NEGERI 033 MALIMBUNG,40600549,Malimbung,NEGERI,SD,-3.4321,118.9753,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,SD NEGERI 034 ALLU,40600550,Jln. Makam Ammana Pattolawali,NEGERI,SD,-3.4075,118.9804,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,SD NEGERI 035 LUTANG,40600553,Lingkungan Lutang,NEGERI,SD,-3.4048,118.9923,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPURING,SD NEGERI 037 TOLOGO,40600558,Tologo,NEGERI,SD,-3.3345,118.9633,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,SD NEGERI 043 BUMBUNG,40600717,Dusun Rooang,NEGERI,SD,-3.431,118.9615,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,SD NEGERI 044 LALODO,40600706,Lalodo,NEGERI,SD,-3.4374,118.9541,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,SD NEGERI 045 BAULU,40600045,Dusun Baulu,NEGERI,SD,-3.3924,118.9965,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO PAO,SD NEGERI RURA,69949596,Rura,NEGERI,SD,-3.4172701,119.0013425,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,SMP NEGERI 1 TUTALLU,40600645,Jl Poros Tinambung-Allu,NEGERI,SMP,-3.4265,118.9917,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,SMP NEGERI 2 ALU,40605034,Jln. Pendidikan No. 06 Sosso Desa Saragian,NEGERI,SMP,-3.1791,118.9966,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,SMP NEGERI 3 ALU,69762749,JL. POROS TUBBU LUTANG,NEGERI,SMP,-3.3926,119.0157,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,SMP NEGERI SATAP BUNG,69858474,BUNG,NEGERI,SMP,-3.392367,118.956724,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPURING,SMP NEGERI SATU ATAP PUPPURING,69788001,Dusun Tologo,NEGERI,SMP,-3.3942,119.0043,
