PROVINSI,KABUPATEN,KECAMATAN,KELURAHAN,LATITUDE,LONGITUDE,PUS,Kampung KB,Rumah DataKU,BKB,BKR,BKL,UPPKA,PIK-R,BULAN,
SULAWESI BARAT,MAMASA,TABULAHAN,TIMORO,-2.663628,119.184071,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TABULAHAN,LAKAHANG UTAMA,-2.700373,119.17985,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MINAKE,-3.051379,119.271871,1,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MALABO,-3.042479,119.340958,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,SINDAGAMANIK,-3.014601,119.274856,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,PARONDOBULAWAN,-3.017387,119.284569,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,TAMALANTIK,-3.068684,119.332878,1,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MANNABABA,-2.998755,119.26377,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,MESAKADA,-3.090566,119.321979,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,BALLABATU,-3.038509,119.302536,1,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,PAMBE,-3.01669,119.30712,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,SALURANO,-3.057503,119.345397,1,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,TALIMBUNG,-3.045465,119.307854,1,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TANDUK KALUA,KANAN,-3.089975,119.346461,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN,-2.958323,119.396203,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMASA,TAWALIAN,TAWALIAN TIMUR,-2.961186,119.439764,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,MAMASA,TAWALIAN,KARIANGO,-2.936817,119.427096,1,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,MAMASA,TAWALIAN,RANTETANGNGA,-2.964676,119.374024,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PETOOSANG,-3.41255,119.003429,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,MOMBI,-3.438316,118.992121,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,KALUMAMMANG,-3.401495,118.939543,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PAO-PAO,-3.368145,118.994359,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,PUPPU URING,-3.320923,118.951548,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SARAGIAN,-3.432602,118.968237,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,SAYOANG,-3.4309766,119.0178078,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ALLU,ALU,-3.4063661,118.9828722,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,ANREAPI,-3.343468,119.366286,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,DUAMPANUA,-3.372671,119.328915,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KELAPA DUA,-3.325437,119.370385,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,PAPPANDANGAN,-3.330685,119.349404,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,ANREAPI,KUNYI,-3.344381,119.402028,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALANIPA,-3.480183,119.062311,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMMAJARRA,-3.484178,119.030509,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,TAMANGGALLE,-3.498245,119.057256,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,MOSSO,-3.462012,119.051492,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,GALUNG TULUK,-3.497745,119.067406,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,SABANG SUBIK,-3.499187,119.074155,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PAMBUSUANG,-3.5008,119.080735,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,BALA,-3.497143,119.095012,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LAMBANAN,-3.480798,119.071984,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,LEGO,-3.485487,119.08328,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BALANIPA,PALLIS,-3.472696,119.061197,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMASSANGAN,-3.449431,119.416018,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,TONYAMAN,-3.452029,119.368596,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KUAJANG,-3.420749,119.378788,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,PAKU,-3.477051,119.474464,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MIRRING,-3.442801,119.44454,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,BATETANGNGA,-3.407608,119.408408,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,MAMMI,-3.407972,119.362868,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,KALEOK,-3.382352,119.44589,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,AMOLA,-3.422824,119.468264,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BINUANG,REA,-3.44278,119.387321,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,BULO,-3.194576,119.127807,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,PULLIWA,-3.289522,119.156751,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,PATAMBANUA,-3.15064,119.134092,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,KAROMBANG,-3.205114,119.13133,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,DAALA TIMUR,-3.269084,119.111631,1,Tidak ada,Tidak ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,LENGGO,-3.172362,119.091151,1,Tidak ada,Tidak ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,SABURA,-3.236853,119.184168,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,SEPPORRAKI,-3.208695,119.180084,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,BULO,IHING,-3.252913,119.156104,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PAPPANG,-3.484464,119.142602,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LALIKO,-3.502237,119.114243,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BONDE,-3.477019,119.140646,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN LEMO,-3.468971,119.18368,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PANYAMPA,-3.479536,119.169832,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SURUANG,-3.47688,119.109827,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAMPOKO,-3.446185,119.148799,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KATUMBANGAN,-3.449469,119.177819,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAPEO,-3.488994,119.121731,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PARAPPE,-3.470856,119.152301,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,ONGKO,-3.448545,119.0856,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,KENJE,-3.481044,119.131785,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,SUMARRANG,-3.42317,119.092473,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,BOTTO,-3.430034,119.159641,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,GATTUNGAN,-3.419557,119.133068,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG TIMUR,-3.461851,119.123525,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,PADANG,-3.460351,119.12198,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,LAGI-AGI,-3.46032,119.140022,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LIMBORO,-3.456191,119.022205,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,LEMBANG LEMBANG,-3.458634,119.00801,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANDASURA,-3.470731,118.976994,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SAMASUNDU,-3.471423,119.018969,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,NAPO,-3.47181,119.033324,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TODANG TODANG,-3.438436,119.047758,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PENDULANGAN,-3.39945,119.045484,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,RENGGEANG,-3.484546,118.980244,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,SALARRI,-3.440961,119.024421,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,TANGAN BARU,-3.458335,118.974142,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LIMBORO,PALECE,-3.477946,119.001454,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA,-3.348765,119.119224,1,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAMBU,-3.373173,119.141832,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,TENGGELANG,-3.393046,119.115804,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BARU,-3.412263,119.157282,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI,-3.353634,119.070803,1,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,MAPILI BARAT,-3.40375,119.161996,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,SAMBALI WALI,-3.389189,119.074503,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,BATUPANGA DAALA,-3.31028,119.098997,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,LUYO,-3.362506,119.10842,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUSSUI BARAT,-3.361049,119.088447,1,Ada,Tidak ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,LUYO,PUCCADI,-3.384622,119.160269,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,MAPILI,-3.403493,119.161953,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,UGIBARU,-3.40306,119.198141,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RUMPA,-3.451368,119.201712,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,KURMA,-3.369225,119.171307,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BUKU,-3.403364,119.16191,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONNE BONNE,-3.394314,119.185189,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BEROANGIN,-3.329687,119.147185,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SEGERANG,-3.42646,119.190737,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,BONRA,-3.398118,119.170673,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,SATTOKO,-3.309308,119.12768,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,RAPPANG BARAT,-3.352312,119.178222,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MAPILLI,LANDI KANUSUANG,-3.298269,119.180823,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,MATAKALI,-3.383497,119.270611,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PETAMPANUA,-3.407862,119.286232,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BARUMBUNG,-3.351258,119.282618,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,PASIANG,-3.325794,119.320991,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,TONROLIMA,-3.375631,119.250362,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,INDOMAKKOMBONG,-3.345134,119.259622,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATAKALI,BUNGA-BUNGA,-3.385598,119.299887,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MATANGNGA,-3.104387,119.222347,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,LILLI,-3.187685,119.197778,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,RANGOAN,-3.14873,119.181257,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,TAPUA,-3.203844,119.230289,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,MAMBU TAPUA,-3.233218,119.271732,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,BA'BA TAPUA,-3.282548,119.212201,1,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,MATANGNGA,KATIMBANG,-3.14525,119.234931,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,POLEWALI,-3.411289,119.325924,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,WATTANG,-3.429272,119.345853,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,SULEWATANG,-3.41026,119.344512,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,LANTORA,-3.422043,119.33801,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,TAKATIDUNG,-3.420392,119.324438,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,PEKKABATA,-3.412598,119.312675,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MADATE,-3.404699,119.306729,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,MANDING,-3.418116,119.302134,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,POLEWALI,DARMA,-3.398865,119.330107,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PELITAKAN,-3.360882,119.238027,1,Tidak ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO,-3.309478,119.257189,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RAPPANG,-3.348337,119.198809,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,DAKKA,-3.356835,119.222528,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BATU,-3.299801,119.236065,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,RISO,-3.314503,119.27358,1,Ada,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,PALATTA,-3.276644,119.248655,1,Ada,Ada,Tidak ada,Ada,Tidak ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TAPANGO BARAT,-3.325581,119.224387,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KURRAK,-3.285228,119.316124,1,Tidak ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BUSSU,-3.314476,119.210337,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,TUTTULA,-3.314814,119.193848,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,JAMBU MALEA,-3.351462,119.213258,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,KALIMBUA,-3.294107,119.286324,1,Ada,Ada,Ada,Ada,Ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TAPANGO,BANATO REJO,-3.339288,119.237791,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TINAMBUNG,-3.506373,119.015544,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,KARAMA,-3.510092,119.042944,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANGNGA TANGNGA,-3.510688,119.029762,1,Ada,Ada,Ada,Ada,Ada,Tidak ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,LEKOPADIS,-3.497953,119.01187,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Ada,Tidak ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,GALUNG LOMBOK,-3.497126,118.987437,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,TANDUNG,-3.516074,119.00544,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,BATULAYA,-3.495849,119.027555,1,Ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TINAMBUNG,SEPABATU,-3.510145,119.016271,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TARAMANU,-3.326774,119.022103,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,AMBOPADANG,-3.29503,119.063567,1,Ada,Ada,Ada,Ada,Ada,Ada,Ada,MARET,
SULAWESI BARAT,POLEWALI MANDAR,TUTAR,TUBBI,-3.185934,119.053227,1,Tidak ada,Tidak ada,Ada,Ada,Tidak ada,Tidak ada,Tidak ada,MARET,
